1,1.89762004
2,2.18410266
3,1.65952997
4,0.98422158
5,1.19372007
6,1.17066246
7,0.92741998
8,0.84780888
9,1.03357719
10,1.3102381
11,1.09190504
12,1.0013804
13,1.89762004
14,2.18410266
15,1.65952997
16,0.98422158
17,1.19372007
18,1.17066246
19,0.92741998
20,0.84780888
21,1.03357719
22,1.3102381
23,1.09190504
24,1.0013804
25,1.89762004
26,2.18410266
27,1.65952997
28,0.98422158
29,1.19372007
30,1.17066246
31,0.92741998
32,0.84780888
33,1.03357719
34,1.3102381
35,1.09190504
36,1.0013804
37,1.89762004
38,2.18410266
39,1.65952997
40,0.98422158
41,1.19372007
42,1.17066246
43,0.92741998
44,0.84780888
45,1.03357719
46,1.3102381
47,1.09190504
48,1.0013804
49,1.89762004
50,2.18410266
51,1.65952997
52,0.98422158
53,1.19372007
54,1.17066246
55,0.92741998
56,0.84780888
57,1.03357719
58,1.3102381
59,1.09190504
60,1.0013804
61,1.89762004
62,2.18410266
63,1.65952997
64,0.98422158
65,1.19372007
66,1.17066246
67,0.92741998
68,0.84780888
69,1.03357719
70,1.3102381
71,1.09190504
72,1.0013804
73,1.89762004
74,2.18410266
75,1.65952997
76,0.98422158
77,1.19372007
78,1.17066246
79,0.92741998
80,0.84780888
81,1.03357719
82,1.3102381
83,1.09190504
84,1.0013804
85,1.89762004
86,2.18410266
87,1.65952997
88,0.98422158
89,1.19372007
90,1.17066246
91,0.92741998
92,0.84780888
93,1.03357719
94,1.3102381
95,1.09190504
96,1.0013804
97,1.89762004
98,2.18410266
99,1.65952997
100,0.98422158
101,1.19372007
102,1.17066246
103,0.92741998
104,0.84780888
105,1.03357719
106,1.3102381
107,1.09190504
108,1.0013804
109,1.89762004
110,2.18410266
111,1.65952997
112,0.98422158
113,1.19372007
114,1.17066246
115,0.92741998
116,0.84780888
117,1.03357719
118,1.3102381
119,1.09190504
120,1.0013804
121,1.89762004
122,2.18410266
123,1.65952997
124,0.98422158
125,1.19372007
126,1.17066246
127,0.92741998
128,0.84780888
129,1.03357719
130,1.3102381
131,1.09190504
132,1.0013804
133,1.89762004
134,2.18410266
135,1.65952997
136,0.98422158
137,1.19372007
138,1.17066246
139,0.92741998
140,0.84780888
141,1.03357719
142,1.3102381
143,1.09190504
144,1.0013804
145,1.89762004
146,2.18410266
147,1.65952997
148,0.98422158
149,1.19372007
150,1.17066246
151,0.92741998
152,0.84780888
153,1.03357719
154,1.3102381
155,1.09190504
156,1.0013804
157,1.89762004
158,2.18410266
159,1.65952997
160,0.98422158
161,1.19372007
162,1.17066246
163,0.92741998
164,0.84780888
165,1.03357719
166,1.3102381
167,1.09190504
168,1.0013804
169,1.89762004
170,2.18410266
171,1.65952997
172,0.98422158
173,1.19372007
174,1.17066246
175,0.92741998
176,0.84780888
177,1.03357719
178,1.3102381
179,1.09190504
180,1.0013804
181,1.89762004
182,2.18410266
183,1.65952997
184,0.98422158
185,1.19372007
186,1.17066246
187,0.92741998
188,0.84780888
189,1.03357719
190,1.3102381
191,1.09190504
192,1.0013804
193,1.89762004
194,2.18410266
195,1.65952997
196,0.98422158
197,1.19372007
198,1.17066246
199,0.92741998
200,0.84780888
201,1.03357719
202,1.3102381
203,1.09190504
204,1.0013804
205,1.89762004
206,2.18410266
207,1.65952997
208,0.98422158
209,1.19372007
210,1.17066246
211,0.92741998
212,0.84780888
213,1.03357719
214,1.3102381
215,1.09190504
216,1.0013804
217,1.89762004
218,2.18410266
219,1.65952997
220,0.98422158
221,1.19372007
222,1.17066246
223,0.92741998
224,0.84780888
225,1.03357719
226,1.3102381
227,1.09190504
228,1.0013804
229,1.89762004
230,2.18410266
231,1.65952997
232,0.98422158
233,1.19372007
234,1.17066246
235,0.92741998
236,0.84780888
237,1.03357719
238,1.3102381
239,1.09190504
240,1.0013804